Open,High,Low,Close,Volume
52.19,52.97,51.95,52.24,3689824.0
52.19,52.65,51.7,52.27,2235412.0
52.58,52.87,52.17,52.48,3765634.0
52.53,53.36,52.425,53.34,3897498.0
52.98,53.15,52.2,52.6,4154674.0
52.73,52.8,50.682,50.87,5148811.0
50.22,50.75,49.15,50.25,5797594.0
49.88,50.27,48.04,48.49,5919307.0
47.31,47.58,46.64,47.18,4826744.0
47.4,47.72,47.02,47.16,5812835.0
48.98,49.95,48.6,49.67,6827952.0
48.31,48.98,47.66,48.47,5644830.0
47.7,47.865,45.92,46.07,7532245.0
46.31,46.97,45.73,46.74,6364885.0
47.65,48.38,47.44,48.05,5286125.0
48.88,49.74,48.52,49.61,5402675.0
49.61,49.66,48.56,49.2,5984683.0
48.54,48.54,47.45,48.03,3802057.0
47.8,48.72,47.8,48.19,2488290.0
48.54,50.01,48.5,48.79,3705361.0
49.69,50.37,48.99,49.38,2963591.0
48.9,48.99,48.02,48.3,3302605.0
48.51,48.94,48.38,48.63,3206989.0
48.19,48.52,47.229,47.74,3594317.0
47.82,48.29,47.41,47.56,5644864.0
47.52,48.81,47.44,48.76,4154247.0
48.58,48.77,48.08,48.3,3972846.0
46.61,47.04,45.8,46.24,5075299.0
46.5,46.535,43.58,43.95,5528829.0
44.45,44.88,43.02,43.05,6470381.0
41.33,41.46,39.5,39.55,10007708.0
38.12,40.49,38.05,40.41,10279951.0
41.05,41.42,39.78,41.42,7705004.0
41.35,42.744,39.74,40.56,6763698.0
41.45,41.97,40.21,41.91,4967034.0
40.03,40.63,39.66,40.1,5447351.0
38.72,39.69,38.31,38.97,6927495.0
34.75,34.94,30.43,30.53,15076868.0
32.51,33.33,29.315,31.4,12973198.0
30.19,30.33,27.85,27.99,12444065.0
25.45,26.39,22.39,23.67,18159366.0
27.93,28.01,22.58,25.69,17342507.0
23.1,25.43,21.95,22.0,12198819.0
25.67,27.6,22.74,26.6,19853725.0
24.84,28.29,24.51,26.44,16940131.0
26.28,31.35,25.93,28.12,13887558.0
28.59,29.69,26.59,27.44,12647941.0
27.14,28.43,26.01,26.58,11694658.0
28.66,29.96,26.9,28.47,12316611.0
29.18,32.425,28.6,30.38,10530088.0
30.28,31.3,28.95,29.68,14298415.0
28.0,29.262,26.92,28.56,9100192.0
28.31,29.39,27.81,28.65,6815125.0
28.55,30.08,28.45,29.24,7599729.0
27.84,28.27,26.94,27.04,10334236.0
27.11,29.84,26.925,28.03,10678830.0
27.78,28.57,27.42,27.97,8004024.0
29.53,30.98,29.5,30.54,8019449.0
32.76,35.07,31.81,32.33,15026462.0
32.97,34.94,32.36,34.79,7217244.0
35.75,37.74,35.54,36.56,9891273.0
36.47,36.9,34.57,35.23,7165515.0
36.37,37.14,35.09,35.37,7342992.0
33.85,33.85,31.87,32.23,7580189.0
32.69,32.69,30.65,31.63,6881425.0
33.04,34.06,32.6,33.42,6542022.0
32.18,32.83,31.5,31.53,7131729.0
30.4,31.16,29.62,30.88,7311050.0
31.8,32.025,30.88,31.84,5331005.0
32.1,33.33,32.01,32.56,7721249.0
33.04,33.35,32.24,33.12,4978403.0
33.31,34.745,32.81,34.44,4885171.0
35.48,36.19,34.71,35.87,5865947.0
37.0,38.09,36.9,37.47,6881614.0
37.27,37.35,36.05,36.69,10956766.0
34.73,35.09,33.54,33.93,8706999.0
32.1,33.14,31.76,33.06,6246170.0
33.63,34.55,33.23,33.37,5040504.0
32.71,33.375,31.88,31.96,4593302.0
32.53,33.8,32.51,32.85,5056234.0
33.78,34.37,33.37,34.33,4324319.0
34.2,34.24,33.08,33.9,4320208.0
34.25,35.41,33.75,33.79,5666104.0
33.5,33.563,31.79,32.35,5861923.0
31.19,33.55,30.9,33.51,6187030.0
33.21,33.98,32.83,33.56,4829217.0
35.88,38.01,35.71,36.74,8544879.0
36.63,36.68,35.58,35.64,4414561.0
36.34,37.0,35.76,36.18,5654723.0
36.0,36.76,35.66,35.82,3939199.0
35.68,36.18,35.37,36.12,3040557.0
38.36,38.95,37.92,38.79,6183485.0
39.95,40.665,39.03,39.82,6889460.0
39.57,39.69,38.35,38.71,5266794.0
38.14,38.99,37.72,38.6,5254184.0
38.61,39.01,38.18,38.61,3009686.0
39.2,41.23,39.09,40.6,6080617.0
41.49,42.3,41.46,41.63,5157362.0
41.5,42.76,41.32,42.71,3899662.0
44.71,45.73,43.837,43.97,7656067.0
44.08,45.93,44.08,45.9,5725470.0
44.47,44.82,43.919,44.41,5533409.0
44.39,44.5,43.4,43.58,4265195.0
41.225,42.04,38.95,39.26,9220524.0
41.82,41.915,39.985,41.23,5033778.0
39.48,42.45,39.29,41.98,5665288.0
44.16,44.5,41.44,42.25,5592437.0
42.7,42.796,41.03,41.17,3523660.0
40.65,41.99,40.38,41.58,4103515.0
42.63,43.0,41.47,41.65,7492701.0
41.46,42.13,40.67,41.74,3305895.0
42.48,42.48,41.33,41.35,3601758.0
40.6,40.72,38.32,38.45,7699335.0
38.0,40.03,37.68,39.98,5981537.0
39.56,40.0,38.73,39.8,8332793.0
40.36,41.195,40.19,40.98,7756715.0
40.59,40.95,39.76,40.76,4835256.0
40.75,41.3,40.33,40.75,4024722.0
41.66,42.25,40.91,41.59,3988108.0
42.63,42.78,41.56,42.45,4675975.0
41.74,42.07,41.17,41.69,4535918.0
41.49,41.78,39.635,40.35,4825707.0
40.39,40.52,39.17,39.44,3671309.0
39.44,40.82,39.423,40.76,3006985.0
41.1,41.84,40.5,41.24,3087864.0
41.32,42.68,41.24,42.44,4347174.0
43.65,44.1,42.555,43.33,3786525.0
43.19,44.265,42.84,43.83,4259812.0
44.07,44.15,42.96,43.67,4610573.0
43.34,43.675,42.12,42.3,3578885.0
42.5,43.43,42.45,43.04,3399612.0
42.94,44.5,42.885,44.34,5792842.0
43.0,43.2,41.88,42.82,6574291.0
42.82,43.48,42.3,42.61,2999946.0
42.81,44.48,42.43,44.0,4733801.0
43.74,44.02,42.59,42.62,3395547.0
